timestamp,greenhouse_id,temp,humidity,light,co2,irrigation,fertilizer_ec,ph,canopy_temp,temp_24h_mean,light_24h_sum,co2_24h_mean,irrigation_24h_sum,growth_index,yield_now,yield_next_24h
2024/1/3 2:00,1,20.58345739,84.03066613,2738.677951,764.0179797,0,2.093276448,6.5591671,21.43238565,23.97253206,202548.7852,714.397312,4.556842341,7.655394129,7.594196054,7.098854566
2024/1/3 3:00,1,19.57049699,78.26183548,0,717.3907859,0,1.922253755,6.511969351,19.86019498,23.94566822,201166.0821,713.1838874,4.556842341,7.748665446,7.4472513,7.143401892
2024/1/3 4:00,1,21.52607431,83.39471294,1295.367607,739.4970451,0,1.798939018,6.574299968,21.66670844,23.94870324,202329.4667,711.6747024,4.556842341,7.918888181,7.326068393,6.805923671
2024/1/3 5:00,1,23.92374131,79.7234385,0,691.7967969,0,2.000166896,6.543607302,24.96529026,23.97860325,202014.7847,711.0907761,4.556842341,7.935380495,7.328598771,7.147432529
2024/1/3 6:00,1,22.4771274,73.20584828,161.1514413,715.0941514,0,1.814590366,6.579959702,22.79710121,23.92856833,202175.9362,710.767522,4.556842341,7.750066494,7.165491214,7.033686535
2024/1/3 7:00,1,24.93286116,72.93447256,7242.66173,711.0044849,0,2.003355736,6.471447543,24.98300433,23.93677438,202690.5957,710.9363122,4.556842341,7.752925391,6.96970955,6.733933796
2024/1/3 8:00,1,26.51852073,68.8330695,14516.24137,676.8115024,0,2.069417508,6.550719012,27.49023961,23.90419513,204585.4003,710.5963128,3.713746077,7.744477389,7.153574739,7.401471611
2024/1/3 9:00,1,28.6924761,66.49647347,17509.61521,694.5772234,0,1.882837561,6.524704998,29.54360617,24.0201357,202320.5191,712.4955756,3.713746077,7.529485441,7.246679501,6.633580359
2024/1/3 10:00,1,26.69809806,71.38692959,22868.77037,641.2106587,0,1.879155054,6.436744183,27.27815183,23.93271867,202982.634,710.6326289,3.713746077,7.719231294,7.039092876,7.248119148
2024/1/3 11:00,1,29.64985517,69.43074767,24699.84533,636.2776139,0,1.794932208,6.529974798,30.46841734,24.02165565,201184.662,710.6375496,2.236288029,7.541321935,7.058528307,7.150646361
2024/1/3 12:00,1,27.09871584,66.48148574,23589.4956,650.6614502,0,1.899083025,6.495664488,27.74535514,23.90309679,199824.9874,711.8201927,2.236288029,7.826271075,7.067080568,7.330573669
2024/1/3 13:00,1,27.73492784,66.82018148,25449.17544,612.0024192,0,1.89082456,6.514619234,28.43654644,23.83925653,200949.6764,710.1192669,2.236288029,7.535429018,7.272887565,7.021813692
2024/1/3 14:00,1,27.99717226,65.1879768,21141.11493,614.6906569,0,1.914208626,6.54122965,29.28306231,23.85798477,199512.6732,708.7975478,0,7.321430859,6.733922621,7.444141241
2024/1/3 15:00,1,27.45938736,71.17581725,17088.09206,638.9407897,0,1.889623644,6.510299202,28.19118912,23.85998896,199246.4173,707.0387736,0,7.539308781,7.236602033,7.433562108
2024/1/3 16:00,1,28.15198292,69.92747518,11903.02998,619.1163851,0,2.009453362,6.486327266,28.99254376,23.96190851,197884.098,705.4950214,0,7.114593234,7.07495673,7.438698655
2024/1/3 17:00,1,25.82166328,70.20306211,6720.714071,731.3087982,0.834121036,1.955563718,6.493125686,25.33896445,23.95725617,198558.4926,707.5072118,0.834121036,7.303656247,6.915296765,6.823272159
2024/1/3 18:00,1,22.90365942,73.06835247,0,705.1499054,0,2.13442648,6.576974208,23.49094851,23.90094044,198066.2281,707.277372,0.834121036,7.245559082,6.81667209,6.899832763
2024/1/3 19:00,1,22.98148171,74.5899029,150.9038973,793.9833952,0,2.199777576,6.507086076,23.88729479,23.85477347,198217.132,708.5442663,0.834121036,7.133051709,6.984843495,6.81075065
2024/1/3 20:00,1,20.94221417,77.03328092,1829.737325,721.1784043,0,2.099609232,6.573713418,20.67670314,23.84403752,199852.639,707.8854251,0.834121036,7.322245569,7.318812832,6.798875763
2024/1/3 21:00,1,20.319028,79.45758299,0,759.0354314,0,2.089278187,6.504966575,20.56863083,23.86078736,199852.639,708.2647068,0.834121036,7.593075182,7.428644531,7.437222133
2024/1/3 22:00,1,18.75967549,80.26956607,0,800.3177239,0,2.166891497,6.517107108,19.4157768,23.85066065,199852.639,710.4439839,0.834121036,7.539235592,7.117133842,7.034759775
2024/1/3 23:00,1,19.14190232,80.62168796,0,804.4016179,0,2.30342225,6.620689276,19.72490371,23.81239282,199852.639,711.0141222,0.834121036,7.504956421,6.941508451,6.866040982
2024/1/4 0:00,1,19.54203614,80.79994855,0,,0,2.163310458,6.378529244,20.15393908,23.83452581,199074.5642,708.3737205,0.834121036,7.2128485,6.889456129,7.243336249
2024/1/4 1:00,1,18.72062417,78.62096612,1163.690858,762.7151594,0,2.097266274,6.651705532,19.32772124,23.83946581,200068.2852,707.0853686,0.834121036,7.132046515,6.54610945,7.06463498
2024/1/4 2:00,1,19.34665828,80.61383872,0,802.2079462,0,2.194227327,6.547927202,20.28918992,23.78793252,197329.6072,708.6766172,0.834121036,7.667140374,7.098854566,6.528726027
2024/1/4 3:00,1,22.20717098,75.93553212,0,774.7314111,0,2.404056441,6.530468221,22.74292855,23.89779393,197329.6072,711.06581,0.834121036,7.388483134,7.143401892,6.621861754
2024/1/4 4:00,1,21.19974569,78.98860949,0,768.6278495,0,2.346084695,6.486729215,21.57235428,23.88419691,196034.2396,712.2795935,0.834121036,7.103601423,6.805923671,7.046185783
2024/1/4 5:00,1,23.32946794,71.25457182,639.34139,727.8700771,0,2.430869673,6.48669065,24.20851471,23.85943552,196673.581,713.7826468,0.834121036,7.743298122,7.147432529,7.18522072
2024/1/4 6:00,1,23.25449601,69.12846107,1468.318929,692.8310125,0,2.330865707,6.496416269,23.12239523,23.89182588,197980.7485,712.855016,0.834121036,7.380401618,7.033686535,6.72510812
2024/1/4 7:00,1,25.74820563,74.86476053,6791.627943,671.0937144,0,2.417587865,6.500195777,26.36298213,23.92579856,197529.7147,711.1920673,0.834121036,6.944875276,6.733933796,6.931221279
2024/1/4 8:00,1,25.59578105,69.70335366,13317.66102,705.1028129,1.222431538,2.353844681,6.492270531,26.48214986,23.88735108,196331.1344,712.3708719,2.056552574,7.721134581,7.401471611,6.972764442
2024/1/4 9:00,1,27.65421678,72.82185987,18366.51819,648.6629257,0,2.37656103,6.548661255,28.48587225,23.84409027,197188.0373,710.4577761,2.056552574,7.133505912,6.633580359,7.283323601
2024/1/4 10:00,1,27.78382709,66.39446817,23013.66276,668.9765404,0,2.299235887,6.530804167,28.83818842,23.88932898,197332.9297,711.6146879,2.056552574,7.546439735,7.248119148,7.280048837
2024/1/4 11:00,1,28.85002701,64.33091572,23739.05569,640.9104255,0,2.25976804,6.431814045,29.68425317,23.85600281,196372.1401,711.8077217,2.056552574,7.57814272,7.150646361,6.913303154
2024/1/4 12:00,1,29.01960132,63.89056322,28141.30966,637.1501661,0,2.49828836,6.508551382,29.56335924,23.9360397,200923.9541,711.2447515,2.056552574,7.698006032,7.330573669,7.141361015
2024/1/4 13:00,1,28.80436277,65.00069309,24920.31497,683.6961828,0,2.430995082,6.547757906,29.84253079,23.98059949,200395.0937,714.2319917,2.056552574,7.796807223,7.021813692,7.039758061
2024/1/4 14:00,1,27.33406959,67.46161531,21923.91227,671.9923922,0,2.469267154,6.54034441,27.15708373,23.95297021,201177.891,716.619564,2.056552574,7.740114365,7.444141241,7.070743979
2024/1/4 15:00,1,26.98965547,71.17804781,15099.19196,651.6041047,0,2.424299811,6.523078461,27.74091148,23.93339805,199188.9909,717.1472021,2.056552574,7.839565015,7.433562108,6.973505277
2024/1/4 16:00,1,25.09341441,70.05244793,11355.90447,670.1937198,0,2.559797455,6.389261431,25.59075303,23.8059577,198641.8654,719.2754244,2.056552574,7.460112133,7.438698655,7.17719156
2024/1/4 17:00,1,24.96395053,75.33488315,4462.99712,667.7843086,0,2.485695557,6.410855159,25.67061826,23.77021967,196384.1484,716.6285706,1.222431538,7.27589127,6.823272159,7.177892946
2024/1/4 18:00,1,25.85431427,74.85233192,223.1224307,713.3165093,0,2.454107039,6.439134529,26.43354817,23.89316362,196607.2709,716.9688458,1.222431538,7.32353772,6.899832763,7.093614557
2024/1/4 19:00,1,22.06404405,76.69295502,0,716.8040155,0,2.619177849,6.429099805,22.60661614,23.85493705,196456.367,713.7530383,1.222431538,7.561047144,6.81075065,7.167984423
2024/1/4 20:00,1,19.17485058,81.43305297,1701.709511,702.0848807,0,2.38284139,6.41873144,19.53777554,23.7812969,196328.3392,712.9574748,1.222431538,7.240755603,6.798875763,7.219877182
2024/1/4 21:00,1,19.63783917,77.58470047,2309.131813,793.8801388,0,2.399453606,6.468805089,20.64646121,23.75291403,198637.471,714.4093376,1.222431538,7.550647704,7.437222133,7.383932756
2024/1/4 22:00,1,19.04588319,82.85592547,0,801.0266296,0,2.538784584,6.409366157,19.44975303,23.76483935,198637.471,714.4388754,1.222431538,7.248013288,7.034759775,7.3041447
2024/1/4 23:00,1,19.32140794,81.52927703,1597.603044,764.1671194,0,2.447128621,6.453120233,20.06778218,23.77231875,200235.074,712.7624379,1.222431538,7.314926557,6.866040982,7.629105853
2024/1/5 0:00,1,19.09943877,79.5765019,1366.726819,789.2970831,0,2.403460126,6.471250446,19.39034956,23.7538772,201601.8008,713.6136302,1.222431538,7.660908284,7.243336249,7.184512351
2024/1/5 1:00,1,17.88213418,78.54011951,985.1063378,759.1829688,0,2.581462123,6.310019777,19.08405186,23.71894011,201423.2163,713.4664556,1.222431538,7.41311993,7.06463498,7.380953145
2024/1/5 2:00,1,19.67721931,81.39070629,0,793.1800717,0,2.438951545,6.464583672,20.16216543,23.73271349,201423.2163,713.0902942,1.222431538,7.147674451,6.528726027,7.287887987
2024/1/5 3:00,1,20.42323986,79.45210956,189.5596477,778.1832232,0,2.471593162,6.337302343,20.2391725,23.65838303,201612.776,713.2341197,1.222431538,7.239855799,6.621861754,7.589406785
2024/1/5 4:00,1,21.4752247,78.2443275,280.0151159,762.6091791,0,2.408503903,6.361084764,21.75932083,23.66986132,201892.7911,712.9833417,1.222431538,7.007342772,7.046185783,7.397532295
2024/1/5 5:00,1,21.76173891,77.79547009,0,760.3540511,0,2.45068821,6.408089873,22.4507779,23.60453927,201253.4497,714.3368407,1.222431538,7.358940261,7.18522072,7.371558114
2024/1/5 6:00,1,25.17091191,77.240211,0,681.9302123,0,2.391412722,6.391885975,25.42098448,23.68438994,199785.1308,713.8826407,1.222431538,7.337405783,6.72510812,7.307851515
2024/1/5 7:00,1,24.55203253,73.10065039,5821.911005,677.9261678,0,2.21865071,6.339722091,24.48936809,23.63454939,198815.4138,714.1673262,1.222431538,7.242770166,6.931221279,7.190404097
2024/1/5 8:00,1,25.55783375,73.33839033,11618.61573,739.7291881,1.245848875,2.233937421,6.390441821,26.25516091,23.63296825,197116.3685,715.6100919,1.245848875,7.507014229,6.972764442,7.613803597
2024/1/5 9:00,1,27.93431416,67.60833702,18081.9757,721.3532075,0,2.2213916,6.433998497,28.3958902,23.64463898,196831.826,718.6388536,1.245848875,7.424144113,7.283323601,7.652514324
2024/1/5 10:00,1,28.14066858,72.2030842,21156.16902,689.9488182,0,2.302687072,6.343769464,28.92376935,23.65950737,194974.3323,719.5126985,1.245848875,7.625667746,7.280048837,7.361738168
2024/1/5 11:00,1,29.44620504,68.53140413,22521.77039,618.467141,1.721231611,2.275800491,6.363556842,29.84719759,23.68434812,193757.047,718.5775616,2.967080486,7.534056868,6.913303154,7.41668192
2024/1/5 12:00,1,29.14269063,68.2307502,25929.64293,660.9391546,0,2.194386743,6.385655521,29.9762595,23.68947685,191545.3803,719.5687695,2.967080486,7.512655852,7.141361015,7.564851234
2024/1/5 13:00,1,27.33939274,68.05092478,24655.26528,643.4350413,0,2.258105505,6.304098507,27.32869331,23.62843643,191280.3306,717.8912219,2.967080486,7.391791553,7.039758061,7.138689391
2024/1/5 14:00,1,28.13701525,69.47983435,21942.51154,645.3815077,1.004963706,2.155595209,6.327845214,29.01232877,23.6618925,191298.9299,716.7824351,3.972044192,7.451064343,7.070743979,7.343298861
2024/1/5 15:00,1,27.00424603,69.60276602,17361.06558,688.7449972,0,2.087175802,6.33984573,27.14640311,23.66250044,193560.8035,718.3299723,3.972044192,7.451950606,6.973505277,7.060217412
2024/1/5 16:00,1,27.49611466,71.19567278,13996.10784,636.7806272,0,2.103976676,6.389262857,28.10293477,23.76261295,196201.0069,716.9377601,3.972044192,7.611712759,7.17719156,7.306967809
2024/1/5 17:00,1,25.98501188,71.34051235,8419.587452,750.686566,2.053889913,2.18948528,6.31815269,26.33987645,23.80515717,200157.5972,720.3920208,6.025934104,7.897621073,7.177892946,7.607122617
2024/1/5 18:00,1,23.5023829,73.99982432,0,690.9533378,0,2.047225209,6.297743228,23.60072659,23.70716003,199934.4748,719.460222,6.025934104,7.881358129,7.093614557,7.37288117
2024/1/5 19:00,1,22.73180891,80.65108943,0,759.2332201,0,2.081912628,6.32942824,23.14621338,23.73498357,199934.4748,721.2281055,6.025934104,8.021997147,7.167984423,6.963285483
2024/1/5 20:00,1,20.44035474,79.6603102,457.6370461,766.2309181,0,1.956144518,6.450501956,21.05602219,23.78771291,198690.4023,723.9008571,6.025934104,8.053151476,7.219877182,7.293846576
2024/1/5 21:00,1,19.87820088,78.80328877,0,754.5535008,0,1.942208262,6.394669,20.8538075,23.79772798,196381.2705,722.2622472,6.025934104,7.837276196,7.383932756,6.960750993
2024/1/5 22:00,1,18.84252088,82.81102796,0,799.0249643,0,2.093987083,6.243838775,19.42369008,23.78925455,196381.2705,722.1788444,6.025934104,7.682584965,7.3041447,7.449885575
2024/1/5 23:00,1,20.44560536,80.89972072,0,798.3403374,0,2.11507075,6.348614707,21.07938808,23.83609611,194783.6674,723.6027285,6.025934104,7.885412095,7.629105853,6.981507595
2024/1/6 0:00,1,18.73981682,80.70854273,0,775.6463855,0,1.898783475,6.401560105,19.22656603,23.82111186,193416.9406,723.0339495,6.025934104,7.725444981,7.184512351,7.376372361
2024/1/6 1:00,1,19.23077583,82.39063521,1735.37702,854.3670133,0,2.011640534,6.28359197,19.51842832,23.87730526,194167.2113,726.9999513,6.025934104,7.733482133,7.380953145,7.526089925
2024/1/6 2:00,1,20.09676077,,1010.018915,774.2193665,0,1.983730788,6.359821581,20.83302271,23.89478616,195177.2302,726.2099219,6.025934104,7.798814874,7.287887987,7.293985872
2024/1/6 3:00,1,20.75165992,83.02782681,1712.459801,805.0421538,0,1.921959347,6.292447316,21.51114387,23.90847032,196700.1304,727.329044,6.025934104,8.222315285,7.589406785,6.724574825
2024/1/6 4:00,1,22.34658177,76.66194666,751.713063,744.0861662,0,1.9198456,6.361240527,22.8580797,23.94477687,197171.8283,726.5572518,6.025934104,7.733110882,7.397532295,7.480865477
2024/1/6 5:00,1,22.62442861,73.37519785,1204.809372,750.7622646,0,1.918673617,6.278545071,23.9897305,23.98072227,198376.6377,726.1575941,6.025934104,7.765358362,7.371558114,7.224768825
2024/1/6 6:00,1,24.08088155,78.64791904,194.9504535,720.8951747,0,1.864285311,6.299985162,24.82404015,23.93530434,198571.5881,727.7811342,6.025934104,7.821582086,7.307851515,7.349419845
2024/1/6 7:00,1,25.33074182,,5547.962861,696.5383548,0,1.779286638,6.347235671,25.55069349,23.96775056,198297.64,728.5566419,6.025934104,7.873591581,7.190404097,7.444652403
2024/1/6 8:00,1,25.93423712,71.64731553,14687.93393,672.27588,2.151176233,1.788716562,6.378480867,26.21215731,23.98343404,201366.9582,725.7460874,6.931261462,8.282013478,7.613803597,7.412287668
2024/1/6 9:00,1,25.65786374,66.49434955,18837.00236,663.4461119,0,1.980018838,6.217461528,25.93223229,23.88858194,202121.9849,723.3332918,6.931261462,7.967755247,7.652514324,7.064858363
2024/1/6 10:00,1,28.73166256,67.52814295,24175.90458,617.885485,0,1.914445332,,28.62145249,23.91320668,205141.7204,720.3306529,6.931261462,7.884915703,7.361738168,6.95112052
2024/1/6 11:00,1,28.90567529,66.37378908,24879.91723,605.3570848,0,2.01749133,6.271830355,29.98318113,23.89068461,207499.8673,719.7844006,5.210029851,8.158125893,7.41668192,7.399542415
2024/1/6 12:00,1,29.09711009,66.12914475,26158.56374,651.9831385,0,1.864642877,6.303726528,29.7810817,23.88878542,207728.7881,719.4112332,5.210029851,8.012231716,7.564851234,7.252216302
2024/1/6 13:00,1,28.96960034,70.09988365,25047.13623,610.8776328,0,1.893662425,6.289637593,29.44969374,23.95671074,208120.659,718.0546745,5.210029851,8.035051579,7.138689391,7.392744886
2024/1/6 14:00,1,27.12488466,66.98583794,21070.9413,644.2803784,0.819754918,1.919418264,6.296789051,26.9883228,23.91453863,207249.0888,718.0087942,5.024821063,8.032197748,7.343298861,7.438947153
2024/1/6 15:00,1,28.2135103,68.61484439,17161.18299,719.1580806,0,1.90037765,6.317525097,28.51516382,23.96492464,207049.2062,719.276006,5.024821063,7.768922523,7.060217412,7.386668355
2024/1/6 16:00,1,26.67907971,71.90146625,12780.29272,659.6445185,0,2.19932582,6.244111467,27.07375095,23.93088152,205833.3911,720.2286681,5.024821063,7.86883124,7.306967809,7.069595882
2024/1/6 17:00,1,25.15738735,73.94595542,8917.731328,671.3061462,1.47476957,2.021035993,6.2488775,25.67245145,23.89639716,206331.5349,716.9211506,4.44570072,7.927958028,7.607122617,7.334863832
2024/1/6 18:00,1,24.03770283,72.04770389,1495.964377,729.5023817,0,2.072040845,6.238284361,24.3403177,23.91870216,207827.4993,718.5273608,4.44570072,7.735172,7.37288117,7.047537067
2024/1/6 19:00,1,21.94844312,81.30478851,738.8159668,744.4567389,0,2.16033532,6.229894721,22.72102115,23.88606192,208566.3153,717.9116741,4.44570072,7.881433566,6.963285483,7.062996319
2024/1/6 20:00,1,21.47300129,81.07964952,71.76134046,786.8515922,0,2.067832228,6.366466874,22.13353874,23.92908886,208180.4396,718.7708688,4.44570072,8.023663006,7.293846576,7.068854537
